	log_likelihood
3857	3803.854736328125
3858	3803.53662109375
3859	3803.86083984375
3860	3803.778076171875
3861	3803.84033203125
3862	3803.82177734375
3863	3803.88037109375
3864	3804.520263671875
3865	3803.77294921875
3866	3804.57861328125
3867	3803.98583984375
3868	3803.86669921875
3869	3804.36865234375
3870	3803.80712890625
3871	3803.8203125
3872	3803.73193359375
3873	3803.80419921875
3874	3804.022216796875
3875	3803.746826171875
3876	3803.684814453125
3877	3803.768798828125
3878	3803.795654296875
3879	3803.83349609375
3880	3803.705810546875
3881	3803.73583984375
3882	3803.837890625
3883	3803.81982421875
3884	3803.77978515625
3885	3803.85693359375
3886	3804.007080078125
3887	3803.78564453125
3888	3803.70068359375
3889	3803.733154296875
3890	3803.72509765625
3891	3803.783935546875
3892	3803.73681640625
3893	3803.72021484375
3894	3803.694091796875
3895	3803.71875
3896	3803.64990234375
3897	3803.666015625
3898	3803.891845703125
3899	3803.75341796875
3900	3803.647216796875
3901	3804.123046875
3902	3803.969482421875
3903	3804.012939453125
3904	3803.77685546875
3905	3803.811279296875
3906	3803.827392578125
3907	3803.89404296875
3908	3803.83447265625
3909	3803.715576171875
3910	3803.759765625
3911	3803.850830078125
3912	3803.81591796875
3913	3803.76953125
3914	3803.78369140625
3915	3803.78173828125
3916	3803.860595703125
3917	3803.78369140625
3918	3803.74658203125
3919	3803.943359375
3920	3803.811279296875
3921	3803.79833984375
3922	3803.87158203125
3923	3803.9140625
3924	3803.64501953125
3925	3803.79443359375
3926	3803.79443359375
3927	3803.789794921875
3928	3803.948486328125
3929	3803.79443359375
3930	3803.822998046875
3931	3803.729736328125
3932	3803.9453125
3933	3803.86474609375
3934	3804.419921875
3935	3803.862060546875
3936	3803.82666015625
3937	3803.86181640625
3938	3803.780517578125
3939	3803.44384765625
3940	3803.985107421875
3941	3803.84033203125
3942	3803.803955078125
3943	3803.85009765625
3944	3803.699951171875
3945	3803.750732421875
3946	3803.82861328125
3947	3803.77978515625
3948	3803.81982421875
3949	3803.76171875
3950	3803.80615234375
3951	3803.96484375
3952	3803.762939453125
3953	3803.9375
3954	3803.93701171875
3955	3803.81298828125
3956	3803.8125
3957	3803.768798828125
3958	3803.80078125
3959	3803.55322265625
3960	3803.825439453125
3961	3803.89794921875
3962	3802.65234375
3963	3803.759033203125
3964	3803.815185546875
3965	3803.79150390625
3966	3803.79248046875
3967	3803.79248046875
3968	3803.762939453125
3969	3803.870361328125
3970	3803.895751953125
3971	3802.79150390625
3972	3803.84375
3973	3803.778076171875
3974	3803.885986328125
3975	3803.850341796875
3976	3803.805419921875
3977	3803.82080078125
3978	3803.83447265625
3979	3803.78076171875
3980	3803.80078125
3981	3803.968017578125
3982	3803.83447265625
3983	3803.813720703125
3984	3803.8515625
3985	3803.97900390625
3986	3803.621826171875
3987	3803.78369140625
3988	3803.928955078125
3989	3803.68115234375
3990	3803.807373046875
3991	3803.82568359375
3992	3803.794189453125
3993	3803.80908203125
3994	3803.77099609375
3995	3803.765625
3996	3803.713623046875
3997	3803.77099609375
3998	3803.66650390625
3999	3803.735107421875
4000	3803.72021484375
4001	3803.75146484375
4002	3803.95263671875
4003	3803.78125
4004	3803.80224609375
4005	3804.08349609375
4006	3803.8125
4007	3803.83740234375
4008	3803.832763671875
4009	3803.891845703125
4010	3803.80224609375
4011	3803.837158203125
4012	3803.958251953125
4013	3803.77294921875
4014	3803.72119140625
4015	3803.766357421875
4016	3803.89208984375
4017	3803.868408203125
4018	3803.8203125
4019	3803.744873046875
4020	3803.828125
4021	3803.87158203125
4022	3803.74755859375
4023	3799.92578125
4024	3804.17822265625
4025	3803.91259765625
4026	3803.841064453125
4027	3803.74755859375
4028	3803.675048828125
4029	3803.768310546875
4030	3803.748779296875
4031	3803.72265625
4032	3803.82177734375
4033	3803.19921875
4034	3803.36865234375
4035	3803.764892578125
4036	3803.600830078125
4037	3803.857421875
4038	3803.76806640625
4039	3803.7421875
4040	3803.74072265625
4041	3805.114501953125
4042	3803.158935546875
4043	3803.75927734375
4044	3803.71484375
4045	3803.823486328125
4046	3803.89599609375
4047	3803.82275390625
4048	3803.744873046875
4049	3803.673095703125
4050	3803.75146484375
4051	3803.655517578125
4052	3803.832763671875
4053	3803.750732421875
4054	3803.84765625
4055	3803.66357421875
4056	3803.795654296875
4057	3803.756591796875
4058	3803.80859375
4059	3804.2109375
4060	3803.75341796875
4061	3804.047607421875
4062	3803.221923828125
4063	3803.669921875
4064	3803.729248046875
4065	3803.794921875
4066	3803.625732421875
4067	3803.877685546875
4068	3803.676513671875
4069	3803.822265625
4070	3803.910888671875
4071	3803.83203125
4072	3803.82568359375
4073	3803.78564453125
4074	3803.64453125
4075	3803.62353515625
4076	3803.873046875
4077	3803.900390625
4078	3803.811767578125
4079	3803.86572265625
4080	3804.17578125
4081	3803.796142578125
4082	3804.06201171875
4083	3803.98876953125
4084	3803.75048828125
4085	3803.765625
4086	3803.707763671875
4087	3803.756591796875
4088	3803.584716796875
4089	3803.75830078125
4090	3803.80224609375
4091	3803.865234375
4092	3803.883544921875
4093	3803.77197265625
4094	3803.912841796875
4095	3803.784423828125
4096	3803.901123046875
4097	3803.9453125
4098	3803.807861328125
4099	3803.86962890625
4100	3803.83349609375
4101	3803.794189453125
4102	3803.87939453125
4103	3803.78955078125
4104	3803.84326171875
4105	3803.818359375
4106	3803.80615234375
4107	3803.887939453125
4108	3803.757080078125
4109	3803.87255859375
4110	3803.809326171875
4111	3803.79345703125
4112	3803.748046875
4113	3803.76171875
4114	3803.873046875
4115	3803.78857421875
4116	3803.813232421875
4117	3803.87744140625
4118	3803.66259765625
4119	3803.723388671875
4120	3803.81884765625
4121	3803.817626953125
4122	3803.82373046875
4123	3803.7890625
4124	3803.76171875
4125	3803.921875
4126	3803.68603515625
4127	3803.770751953125
4128	3803.746826171875
4129	3803.89990234375
4130	3803.85107421875
4131	3804.104736328125
4132	3804.01318359375
4133	3804.24267578125
4134	3803.6953125
4135	3803.893798828125
4136	3803.706298828125
4137	3803.53466796875
4138	3803.700439453125
4139	3803.55712890625
4140	3803.734375
4141	3803.68505859375
4142	3803.71240234375
4143	3803.05126953125
4144	3803.714111328125
4145	3803.990966796875
4146	3803.80712890625
4147	3802.735595703125
4148	3803.77294921875
4149	3803.68115234375
4150	3803.79345703125
4151	3803.70703125
4152	3803.760986328125
4153	3803.78173828125
4154	3803.82666015625
4155	3803.8046875
4156	3803.80322265625
4157	3803.84375
4158	3803.7890625
4159	3803.837890625
4160	3803.63232421875
4161	3803.72021484375
4162	3803.912109375
4163	3803.79541015625
4164	3803.737548828125
4165	3803.83740234375
4166	3803.85205078125
4167	3803.766845703125
4168	3803.831298828125
4169	3803.815673828125
4170	3803.617919921875
4171	3803.786376953125
4172	3803.867919921875
4173	3803.79736328125
4174	3803.790283203125
4175	3803.89599609375
4176	3803.80224609375
4177	3803.81640625
4178	3803.81591796875
4179	3803.72998046875
4180	3803.8671875
4181	3804.024169921875
4182	3803.85302734375
4183	3803.766845703125
4184	3803.827392578125
4185	3803.919189453125
4186	3803.791015625
4187	3803.79833984375
4188	3803.721923828125
4189	3803.824951171875
4190	3803.852294921875
4191	3803.81787109375
4192	3803.76513671875
4193	3803.884765625
4194	3803.87109375
4195	3803.9296875
4196	3803.81005859375
4197	3803.85546875
4198	3803.89990234375
4199	3803.905517578125
4200	3803.79638671875
4201	3803.94482421875
4202	3803.829345703125
4203	3804.102294921875
4204	3803.776123046875
4205	3803.70849609375
4206	3803.02880859375
4207	3804.405517578125
4208	3803.71240234375
4209	3803.77734375
4210	3803.85693359375
4211	3803.04296875
4212	3803.828857421875
4213	3803.6328125
4214	3803.90576171875
4215	3803.530517578125
4216	3803.841064453125
4217	3803.71728515625
4218	3803.81201171875
4219	3803.760498046875
4220	3803.842529296875
4221	3803.70947265625
4222	3803.755859375
4223	3803.768310546875
4224	3803.617919921875
4225	3803.766357421875
4226	3803.76171875
4227	3803.850341796875
4228	3803.7734375
4229	3803.83837890625
4230	3803.82470703125
4231	3803.716796875
4232	3803.830078125
4233	3803.76171875
4234	3803.78369140625
4235	3803.68115234375
4236	3803.807861328125
4237	3803.78759765625
4238	3803.783935546875
4239	3803.839111328125
4240	3803.88916015625
4241	3803.809326171875
4242	3803.73583984375
4243	3803.8125
4244	3803.76806640625
4245	3803.76318359375
4246	3803.73046875
4247	3803.98291015625
4248	3803.789794921875
4249	3803.815185546875
4250	3803.764892578125
4251	3803.76025390625
4252	3803.591064453125
4253	3803.7890625
4254	3803.733642578125
4255	3803.658203125
4256	3803.759033203125
4257	3803.79736328125
4258	3803.814453125
4259	3803.79736328125
4260	3803.74365234375
4261	3803.86962890625
4262	3803.76025390625
4263	3803.796142578125
4264	3803.8828125
4265	3803.8828125
4266	3803.94091796875
4267	3803.861328125
4268	3803.873046875
4269	3803.780517578125
4270	3803.750732421875
4271	3803.776123046875
4272	3803.85302734375
4273	3803.641357421875
4274	3803.719482421875
4275	3803.797607421875
4276	3804.073486328125
4277	3803.89111328125
4278	3803.807861328125
4279	3803.766357421875
4280	3803.52880859375
4281	3804.004638671875
4282	3803.73486328125
4283	3803.778564453125
4284	3778.983154296875
4285	3803.841796875
4286	3803.764404296875
4287	3803.89892578125
4288	3803.78369140625
4289	3803.587890625
4290	3803.846923828125
4291	3803.772216796875
4292	3803.792236328125
4293	3803.76708984375
4294	3803.706298828125
4295	3803.80517578125
4296	3803.819580078125
4297	3803.81396484375
4298	3803.901123046875
4299	3803.80419921875
4300	3803.774658203125
4301	3803.90576171875
4302	3803.728515625
4303	3803.856201171875
4304	3803.610107421875
4305	3803.85986328125
4306	3803.88818359375
4307	3803.885986328125
4308	3803.864013671875
4309	3803.77197265625
4310	3803.803466796875
4311	3803.746826171875
4312	3803.885986328125
4313	3803.846435546875
4314	3804.04345703125
4315	3803.81298828125
4316	3803.76025390625
4317	3803.87060546875
4318	3803.73291015625
4319	3803.733642578125
4320	3803.78955078125
4321	3803.82666015625
4322	3803.84228515625
4323	3803.725830078125
4324	3803.862548828125
4325	3803.796142578125
4326	3803.792236328125
4327	3803.475341796875
4328	3803.626953125
4329	3803.845703125
4330	3803.7890625
4331	3803.817626953125
4332	3803.82958984375
4333	3803.73193359375
4334	3803.72119140625
4335	3803.760986328125
4336	3803.785888671875
4337	3803.454345703125
4338	3803.836669921875
4339	3803.32177734375
4340	3804.026123046875
4341	3803.843017578125
4342	3803.880859375
4343	3803.81201171875
4344	3803.719970703125
4345	3803.940185546875
4346	3803.787109375
4347	3803.770751953125
4348	3803.76220703125
4349	3803.938232421875
4350	3803.76416015625
4351	3803.88330078125
4352	3803.87744140625
4353	3803.77783203125
4354	3803.825439453125
4355	3803.78759765625
4356	3803.7734375
4357	3803.77490234375
4358	3803.891357421875
4359	3803.70947265625
4360	3803.838623046875
4361	3803.807861328125
4362	3803.85009765625
4363	3803.78076171875
4364	3803.872314453125
4365	3803.78125
4366	3803.71484375
4367	3803.834716796875
4368	3803.87548828125
4369	3803.892578125
4370	3803.828857421875
4371	3803.8125
4372	3803.02587890625
4373	3803.4453125
4374	3803.768798828125
4375	3803.490966796875
4376	3803.785888671875
4377	3803.63671875
4378	3804.022705078125
4379	3803.80078125
4380	3805.42822265625
4381	3797.647216796875
4382	3803.77685546875
4383	3803.957763671875
4384	3803.84619140625
4385	3803.75634765625
4386	3803.77392578125
4387	3803.796142578125
4388	3803.859375
4389	3803.907470703125
4390	3803.784423828125
4391	3803.65234375
4392	3803.975341796875
4393	3803.91015625
4394	3803.82373046875
4395	3803.632080078125
4396	3803.85400390625
4397	3803.78173828125
4398	3803.81884765625
4399	3803.73828125
4400	3804.180908203125
4401	3803.723388671875
4402	3803.79052734375
4403	3803.807373046875
4404	3803.762939453125
4405	3803.77734375
4406	3803.67431640625
4407	3803.624267578125
4408	3803.85693359375
4409	3803.819580078125
4410	3803.734375
4411	3803.946044921875
4412	3803.86181640625
4413	3803.785888671875
4414	3803.811279296875
4415	3803.802734375
4416	3803.827392578125
4417	3803.680419921875
4418	3803.72705078125
4419	3803.628173828125
4420	3803.72900390625
4421	3803.775390625
4422	3805.244873046875
4423	3804.249267578125
4424	3803.88623046875
4425	3803.748779296875
4426	3801.876953125
4427	3803.80419921875
4428	3803.89990234375
4429	3803.76953125
4430	3803.84765625
4431	3803.74609375
4432	3803.79541015625
4433	3803.856201171875
4434	3803.843017578125
4435	3803.774658203125
4436	3804.0703125
4437	3803.83740234375
4438	3803.833984375
4439	3803.89697265625
4440	3803.8359375
4441	3803.73681640625
4442	3803.75244140625
4443	3803.84326171875
4444	3803.867919921875
4445	3803.73583984375
4446	3803.89404296875
4447	3806.36181640625
4448	3803.650390625
4449	3803.744140625
4450	3803.624267578125
4451	3803.899658203125
4452	3804.04541015625
4453	3803.73486328125
4454	3803.80419921875
4455	3803.815673828125
4456	3803.85693359375
4457	3803.43994140625
4458	3759.626220703125
4459	3803.69482421875
4460	3803.77978515625
4461	3803.83447265625
4462	3803.848388671875
4463	3803.92041015625
4464	3803.73779296875
4465	3803.935546875
4466	3803.764892578125
4467	3803.77734375
4468	3803.7421875
4469	3803.74853515625
4470	3803.57763671875
4471	3803.7734375
4472	3803.835205078125
4473	3803.69091796875
4474	3803.79541015625
4475	3803.76123046875
4476	3803.694091796875
4477	3803.8515625
4478	3803.836669921875
4479	3803.83447265625
4480	3803.65771484375
4481	3803.798828125
4482	3803.677734375
4483	3803.830810546875
4484	3803.79296875
4485	3803.78466796875
4486	3803.76416015625
4487	3803.819091796875
4488	3803.774658203125
4489	3803.65576171875
4490	3803.807373046875
4491	3803.839111328125
4492	3803.797607421875
4493	3803.7421875
4494	3803.69140625
4495	3803.99267578125
4496	3803.828857421875
4497	3803.779296875
4498	3803.80615234375
4499	3803.86279296875
4500	3803.90087890625
4501	3803.789794921875
4502	3803.78271484375
4503	3803.843017578125
4504	3803.79296875
4505	3803.811767578125
4506	3803.79150390625
4507	3803.846923828125
4508	3803.75
4509	3803.798095703125
4510	3803.815185546875
4511	3803.77783203125
4512	3803.81884765625
4513	3803.77197265625
4514	3803.809326171875
4515	3803.788330078125
4516	3803.735595703125
4517	3803.79296875
4518	3803.797607421875
4519	3803.934326171875
4520	3803.904296875
4521	3803.66845703125
4522	3803.852294921875
4523	3803.81640625
4524	3803.76513671875
4525	3803.759033203125
4526	3803.798095703125
4527	3803.71142578125
4528	3803.8046875
4529	3803.71923828125
4530	3803.681640625
4531	3803.772705078125
4532	3803.798095703125
4533	3803.598876953125
4534	3803.74462890625
4535	3803.858642578125
4536	3803.90478515625
4537	3803.79541015625
4538	3803.75927734375
4539	3803.953125
4540	3803.74609375
4541	3803.824951171875
4542	3803.77783203125
4543	3804.1953125
4544	3803.891845703125
4545	3803.85400390625
4546	3803.87890625
4547	3804.005126953125
4548	3803.787109375
4549	3803.765625
4550	3803.856689453125
4551	3803.639892578125
4552	3803.485107421875
4553	3803.7265625
4554	3803.89892578125
4555	3803.76025390625
4556	3803.828857421875
4557	3803.77099609375
4558	3803.897705078125
4559	3803.719482421875
4560	3803.75146484375
4561	3803.766845703125
4562	3803.744873046875
4563	3803.864501953125
4564	3803.79638671875
4565	3803.89892578125
4566	3803.729736328125
4567	3803.690673828125
4568	3803.790283203125
4569	3803.85302734375
4570	3803.725830078125
4571	3803.64990234375
4572	3803.74951171875
4573	3803.78759765625
4574	3803.84619140625
4575	3803.807861328125
4576	3803.766357421875
4577	3803.742919921875
4578	3803.73291015625
4579	3803.69384765625
4580	3803.864013671875
4581	3803.815673828125
4582	3803.78271484375
4583	3803.93359375
4584	3803.77490234375
4585	3803.772705078125
4586	3803.76806640625
4587	3803.908203125
4588	3803.891357421875
4589	3803.92041015625
4590	3803.783935546875
4591	3803.762939453125
4592	3803.771484375
4593	3803.7890625
4594	3803.782470703125
4595	3803.85302734375
4596	3803.673095703125
4597	3803.90771484375
4598	3803.34130859375
4599	3803.837890625
4600	3803.684326171875
4601	3803.82421875
4602	2084.6513671875
4603	2861.094482421875
4604	3794.02490234375
4605	3803.832763671875
4606	3803.714111328125
4607	3803.807373046875
4608	3803.79150390625
4609	3803.798828125
4610	3803.848876953125
4611	3803.870361328125
4612	3803.89013671875
4613	3803.8125
4614	3803.75
4615	3803.791015625
4616	3803.807861328125
4617	3803.798095703125
4618	3803.800048828125
4619	3803.839111328125
4620	3803.91162109375
4621	3803.335205078125
4622	3803.90380859375
4623	3803.80419921875
4624	3803.821044921875
4625	3803.88818359375
4626	3803.839111328125
4627	3803.768798828125
4628	3803.852783203125
4629	3803.703857421875
4630	3803.97314453125
4631	3803.80908203125
4632	3803.79345703125
4633	3803.72412109375
4634	3803.82421875
4635	3803.688232421875
4636	3804.01416015625
4637	3803.85986328125
4638	3803.848388671875
4639	3803.71923828125
4640	3803.71875
4641	3803.712890625
4642	3803.88525390625
4643	3803.80859375
4644	3803.70458984375
4645	3803.785888671875
4646	3803.75146484375
4647	3803.79150390625
4648	3803.81298828125
4649	3803.99560546875
4650	3803.75830078125
4651	3803.85595703125
4652	3803.80712890625
4653	3803.75634765625
4654	3803.71240234375
4655	3803.75244140625
4656	3803.703125
4657	3803.655517578125
4658	3804.003173828125
4659	3803.95703125
4660	3803.942138671875
4661	3803.791015625
4662	3803.834716796875
4663	3803.8515625
4664	3803.762451171875
4665	3803.78515625
4666	3803.88525390625
4667	3803.968017578125
4668	3803.724609375
4669	3803.788330078125
4670	3803.83544921875
4671	3803.846435546875
4672	3803.80322265625
4673	3803.87255859375
4674	3803.7890625
4675	3803.840576171875
4676	3803.760986328125
4677	3803.813232421875
4678	3803.76025390625
4679	3803.77978515625
4680	3803.81103515625
4681	3803.866455078125
4682	3803.835205078125
4683	3803.89453125
4684	3803.83349609375
4685	3803.990234375
4686	3803.78076171875
4687	3803.66650390625
4688	3803.71142578125
4689	3803.71142578125
4690	3803.867919921875
4691	3803.879638671875
4692	3803.799560546875
4693	3803.81640625
4694	3803.780517578125
4695	3803.79052734375
4696	3803.94482421875
4697	3803.66943359375
4698	3803.77978515625
4699	3803.78369140625
4700	3803.745361328125
4701	3803.832763671875
4702	3803.81982421875
4703	3803.854248046875
4704	3803.864013671875
4705	3803.75341796875
4706	3803.682861328125
4707	3803.85205078125
4708	3803.82666015625
4709	3803.63037109375
4710	3803.835205078125
4711	3803.8203125
4712	3803.819091796875
4713	3803.84130859375
4714	3803.84619140625
4715	3803.65380859375
4716	3803.8046875
4717	3803.84814453125
4718	3803.783203125
4719	3803.80322265625
4720	3803.817138671875
4721	3803.742919921875
4722	3803.714111328125
4723	3803.7734375
4724	3803.87451171875
4725	3803.75146484375
4726	3803.80419921875
4727	3803.794921875
4728	3803.77783203125
4729	3803.848876953125
4730	3803.752685546875
4731	3803.72216796875
4732	3803.819091796875
4733	3803.719970703125
4734	3803.690673828125
4735	3803.80224609375
4736	3803.681640625
4737	3803.83447265625
4738	3803.805419921875
4739	3803.72021484375
4740	3803.79541015625
4741	3803.778564453125
4742	3803.82666015625
4743	3803.8125
4744	3803.81689453125
4745	3803.64453125
4746	3803.664794921875
4747	3803.5546875
4748	3803.762451171875
4749	3804.007080078125
4750	3803.80517578125
4751	3803.73291015625
4752	3803.879638671875
4753	3803.81982421875
4754	3803.846923828125
4755	3803.80029296875
4756	3803.73046875
4757	3803.766845703125
4758	3803.805419921875
4759	3803.80517578125
4760	3803.801513671875
4761	3803.776123046875
4762	3803.84912109375
4763	3803.802001953125
4764	3803.857421875
4765	3803.82275390625
4766	3803.723388671875
4767	3803.8515625
4768	3803.760498046875
4769	3803.765625
4770	3803.781982421875
4771	3803.81787109375
4772	3803.873779296875
4773	3803.801513671875
4774	3803.913330078125
4775	3803.80078125
4776	3803.86279296875
4777	3803.81005859375
4778	3803.73291015625
4779	3803.83447265625
4780	3803.76904296875
4781	3803.80419921875
4782	3803.819091796875
4783	3803.787109375
4784	3803.836669921875
4785	3803.76025390625
4786	3803.809326171875
4787	3803.75634765625
4788	3803.840576171875
4789	3803.927734375
4790	3803.80224609375
4791	3803.856201171875
4792	3803.780517578125
4793	3803.828125
4794	3803.86474609375
4795	3803.63037109375
4796	3803.79248046875
4797	3803.611328125
4798	3803.868408203125
4799	3803.91162109375
4800	3803.677001953125
4801	3803.858642578125
4802	3803.80322265625
4803	3803.81201171875
4804	3803.840576171875
4805	3803.71826171875
4806	3803.74169921875
4807	3803.729736328125
4808	3803.83251953125
4809	3803.84130859375
4810	3803.77978515625
4811	3803.81689453125
4812	3803.73876953125
4813	3803.83935546875
4814	3803.6796875
4815	3803.7890625
4816	3803.756591796875
4817	3803.76171875
4818	3803.719482421875
4819	3757.203125
4820	3803.780029296875
4821	3803.789794921875
4822	3804.137451171875
4823	3803.770263671875
4824	3803.76123046875
4825	3803.768310546875
4826	3803.69140625
4827	3803.64453125
4828	3803.75927734375
4829	3803.828125
4830	3803.754638671875
4831	3803.753173828125
4832	3803.826171875
4833	3803.864013671875
4834	3803.791015625
4835	3803.872314453125
4836	3803.78173828125
4837	3803.791748046875
4838	3803.862548828125
4839	3803.826904296875
4840	3803.82568359375
4841	3803.799560546875
4842	3803.84521484375
4843	3803.789794921875
4844	3803.80078125
4845	3804.216064453125
4846	3803.870361328125
4847	3803.789794921875
4848	3803.75146484375
4849	3803.839111328125
4850	3803.80908203125
4851	3803.89404296875
4852	3803.90625
4853	3803.7734375
4854	3803.821533203125
4855	3803.8046875
4856	3803.87158203125
4857	3803.98876953125
4858	3803.92041015625
4859	3804.268310546875
4860	3803.88134765625
4861	3803.821533203125
4862	3804.130859375
4863	3803.918701171875
4864	3803.82470703125
4865	3803.713623046875
4866	3803.83740234375
4867	3803.958251953125
4868	3803.77783203125
4869	3803.867919921875
4870	3803.731689453125
4871	3803.638671875
4872	3803.73974609375
4873	3803.44775390625
4874	3803.871826171875
4875	3803.68359375
4876	3803.78515625
4877	3803.87646484375
4878	3803.716796875
4879	3803.80712890625
4880	3803.958251953125
4881	3803.78759765625
4882	3803.73779296875
4883	3803.67822265625
4884	3803.731201171875
4885	3803.8046875
4886	3803.729248046875
4887	3803.84765625
4888	3803.84912109375
4889	3803.75048828125
4890	3803.82421875
4891	3803.810546875
4892	3803.80078125
4893	3803.912841796875
4894	3803.789794921875
4895	3803.78564453125
4896	3803.930419921875
4897	3803.84716796875
4898	3803.828857421875
4899	3803.678955078125
4900	3803.705078125
4901	3803.732421875
4902	3803.8984375
4903	3804.004638671875
4904	3803.80419921875
4905	3803.840576171875
4906	3803.9140625
4907	3803.7265625
4908	3803.805419921875
4909	3803.703125
4910	3803.799560546875
4911	3803.839111328125
4912	3803.725341796875
4913	3803.69921875
4914	3803.84912109375
4915	3803.79541015625
4916	3803.81787109375
4917	3803.80517578125
4918	3803.74658203125
4919	3803.74755859375
4920	3803.81396484375
4921	3803.83056640625
4922	3803.919921875
4923	3803.760986328125
4924	3803.638671875
4925	3803.792236328125
4926	3803.751953125
4927	3803.88916015625
4928	3803.748046875
4929	3803.77197265625
4930	3803.771484375
4931	3803.70849609375
4932	3803.79736328125
4933	3803.843017578125
4934	3803.852783203125
4935	3803.809814453125
4936	3803.81005859375
4937	3803.733642578125
4938	3803.84033203125
4939	3803.748779296875
4940	3803.830078125
4941	3803.762939453125
4942	3803.76708984375
4943	3803.81640625
4944	3803.70703125
4945	3803.760986328125
4946	3803.856689453125
4947	3803.80517578125
4948	3803.81396484375
4949	3803.699951171875
4950	3803.84033203125
4951	3803.76904296875
4952	3803.745361328125
4953	3803.837890625
4954	3803.766357421875
4955	3803.76416015625
4956	3803.802001953125
4957	3803.68603515625
4958	3803.84130859375
4959	3803.651123046875
4960	3803.836669921875
4961	3803.760498046875
4962	3803.88037109375
4963	3803.73876953125
4964	3803.821044921875
4965	3803.7890625
4966	3803.64111328125
4967	3803.817626953125
4968	3803.770751953125
4969	3803.936279296875
4970	3803.787841796875
4971	3803.807373046875
4972	3803.68603515625
4973	3803.70263671875
4974	3803.811279296875
4975	3803.789794921875
4976	3803.727294921875
4977	3804.042236328125
4978	3803.90234375
4979	3803.751953125
4980	3803.694091796875
4981	3803.80029296875
4982	3803.78515625
4983	3803.727294921875
4984	3803.83203125
4985	3803.813232421875
4986	3803.928955078125
4987	3803.91845703125
4988	3803.819580078125
4989	3803.90869140625
4990	3803.752685546875
4991	3803.780517578125
4992	3803.905029296875
4993	3803.793701171875
4994	3803.803466796875
4995	3803.830078125
4996	3803.874267578125
4997	3803.766357421875
4998	3803.739013671875
4999	3803.741455078125
5000	3803.79541015625
5001	3803.74951171875
5002	3803.8046875
5003	3803.739013671875
5004	3803.803955078125
5005	3803.764404296875
5006	3803.989501953125
5007	3804.009033203125
5008	3803.837158203125
5009	3803.793701171875
5010	3803.61865234375
5011	3803.817626953125
5012	3803.74072265625
5013	3803.8671875
5014	3803.75146484375
5015	3803.6171875
5016	3803.77587890625
5017	3803.67333984375
5018	3803.77734375
5019	3803.87109375
5020	3803.84326171875
5021	3803.842529296875
5022	3803.784423828125
5023	3803.85205078125
5024	3803.725341796875
5025	3803.784423828125
5026	3803.770263671875
5027	3803.86865234375
5028	3803.880126953125
5029	3803.78173828125
5030	3803.655517578125
5031	3803.807861328125
5032	3803.846923828125
5033	3803.821533203125
5034	3803.69775390625
5035	3803.856201171875
5036	3804.014892578125
5037	3803.75537109375
5038	3803.84130859375
5039	3803.80810546875
5040	3803.77392578125
5041	3803.919189453125
5042	3803.750732421875
5043	3803.87353515625
5044	3803.74560546875
5045	3803.89208984375
5046	3803.675048828125
5047	3803.877685546875
5048	3803.815185546875
5049	3804.204345703125
5050	3803.56005859375
5051	3803.89208984375
5052	3803.878173828125
5053	3803.90966796875
5054	3803.901123046875
5055	3803.86083984375
5056	3803.98291015625
5057	3803.839111328125
5058	3804.02734375
5059	3803.913330078125
5060	3803.719970703125
5061	3803.781982421875
5062	3803.764892578125
5063	3803.86962890625
5064	3803.796142578125
5065	3803.778564453125
5066	3804.151611328125
5067	3804.22705078125
5068	3803.867919921875
5069	3803.856689453125
5070	3804.59326171875
5071	3803.87890625
5072	3803.602294921875
5073	3803.78125
5074	3803.833984375
5075	3803.877685546875
5076	3803.781982421875
5077	3803.796875
5078	3803.76318359375
5079	3803.952392578125
5080	3803.9296875
5081	3803.81103515625
5082	3803.705078125
5083	3803.677734375
5084	3803.849609375
5085	3803.86865234375
5086	3803.92138671875
5087	3803.73193359375
5088	3803.835205078125
5089	3803.770263671875
5090	3803.800048828125
5091	3803.86865234375
5092	3803.873779296875
5093	3803.78564453125
5094	3803.817138671875
5095	3803.78466796875
5096	3803.81103515625
5097	3803.80419921875
5098	3803.854248046875
5099	3803.805908203125
5100	3803.75390625
5101	3803.846435546875
5102	3803.639892578125
5103	3803.81982421875
5104	3803.69580078125
5105	3803.80078125
5106	3803.77783203125
5107	3803.823486328125
5108	3803.77490234375
5109	3803.81689453125
5110	3803.822265625
5111	3803.737060546875
5112	3803.724609375
5113	3803.81005859375
5114	3803.737060546875
5115	3803.768310546875
5116	3803.81689453125
5117	3803.803466796875
5118	3803.718017578125
5119	3803.82421875
5120	3803.810546875
5121	3803.90087890625
5122	3803.70263671875
5123	3803.6953125
5124	3803.774169921875
5125	3803.85791015625
5126	3803.827392578125
5127	3803.90185546875
5128	3803.87939453125
5129	3803.81103515625
5130	3803.814453125
5131	3803.86474609375
5132	3803.563720703125
5133	3803.759765625
5134	3803.757080078125
5135	3803.76513671875
5136	3803.75244140625
5137	3803.85107421875
5138	3803.775390625
5139	3803.766357421875
5140	3803.83349609375
5141	3803.73681640625
5142	3803.69921875
5143	3803.905517578125
5144	3803.696044921875
5145	3803.853515625
5146	3803.84765625
5147	3804.064453125
5148	3803.70849609375
5149	3803.78857421875
5150	3803.572998046875
5151	3803.73486328125
5152	3803.8828125
5153	3803.798095703125
5154	3803.800048828125
