	z_coordinate_0	z_coordinate_1
254	-0.53171945	0.5611967
255	4.548531	-1.8569645
256	-3.3855026	-3.7003753
257	-0.2253413	-7.789118
258	-7.7964296	1.502637
259	-1.7656806	7.147704
260	6.225232	-2.2674282
261	7.71104	-1.8395332
262	-0.9663166	3.7523065
263	-3.068263	-7.7544513
264	-5.219269	5.237035
265	5.2715225	-1.2135642
266	8.562074	-1.4990301
267	-1.928498	6.739069
268	-1.4352425	6.571295
269	-1.0106044	-0.7992496
270	-0.9170052	4.493884
271	0.088266596	-0.026885703
272	-6.8841133	0.99774253
273	-1.2722325	0.42772025
274	1.2915957	1.2713913
275	-2.6821878	5.8436093
276	-5.041648	-6.1984057
277	2.2537115	-0.95249176
278	0.03407617	0.8476906
279	-1.8689116	-8.571071
280	-2.942868	-7.8585253
281	-2.0692394	4.6391335
282	-7.246318	1.046156
283	-3.2825506	-7.550992
284	8.381436	-2.7065208
285	6.1216793	-2.5957599
286	2.4693706	-0.8669802
287	7.769909	-2.5072837
288	-2.7865174	-6.457203
289	3.0789769	-0.01940474
290	-0.6711676	0.37400752
291	-4.5872326	-6.9070644
292	-3.1945813	-7.474883
293	-4.9372625	-5.5405054
294	-0.40151274	-0.22971891
295	-2.769923	-7.6611543
296	-0.7301758	4.486666
297	4.4621773	-0.10279235
298	-2.403506	-0.07888086
299	2.654115	-0.98837125
300	-2.1786058	6.0027747
301	5.5112014	-1.8222005
302	-1.3807366	-4.22361
303	-0.058690354	-5.3232956
304	-2.844146	-7.5363913
305	-4.3607993	-5.750621
306	-2.2032876	-3.0830362
307	2.7294605	-4.77139
308	-4.404955	-7.005643
309	6.791351	-4.7132215
310	9.060958	-1.3001119
311	-4.8792725	5.184803
312	0.75338906	0.7333259
313	-2.934244	-7.964917
314	-0.21301755	-1.3029648
315	-2.9281957	5.3301935
316	-1.6993968	-2.4332435
317	8.537387	-2.218909
318	0.19528018	0.021478027
319	3.473483	-4.9852715
320	-6.3319564	0.89780056
321	3.3320992	-1.4972998
322	-2.2238607	-7.844741
323	-6.4571233	-4.8324413
324	-0.17037569	-0.75684154
325	-4.9606743	5.2852154
326	-3.8769958	-6.907943
327	0.34182084	-7.317219
328	7.3438168	-4.4065228
329	-5.187826	-3.568465
330	4.25791	-2.2990057
331	-7.2262754	1.1738498
332	3.8751266	-2.1066453
333	3.5654113	-2.9368114
334	2.3214352	-2.6432738
335	8.810711	-1.7641808
336	-7.300672	1.2679354
337	-7.410022	1.3863546
338	-1.0603961	0.66703594
339	-0.0043354332	-1.1617118
340	-3.3345988	5.3450108
341	1.1157827	-7.6781416
342	-3.0517442	-1.8981975
343	-4.8091173	5.2636724
344	3.015176	-4.093247
345	-1.0272104	-4.4299116
346	-6.425635	0.9327004
347	-1.250783	-4.06541
348	1.4748615	-3.1212533
349	0.055626884	-1.1720142
350	9.098531	-1.8165301
351	2.3085124	-5.2090464
352	6.251187	-4.6949553
353	3.520503	-1.0448736
354	2.224308	-2.1314654
355	-1.2534255	-4.117499
356	2.795574	-4.2685413
357	-4.512789	5.041742
358	-3.8564622	-1.4729697
359	-6.254324	-4.472904
360	0.920187	-6.878767
361	-2.8047931	-0.23048548
362	1.173047	-4.527013
363	2.6661441	-4.8715725
364	2.469144	-0.94831717
365	7.615834	-4.083497
366	8.258213	-3.3019469
367	6.3247385	-3.6729577
368	0.96438074	-6.8178554
369	3.6979098	-1.593382
370	0.9603654	-6.827853
371	-0.3007112	-2.869398
372	-1.844343	-2.644164
373	2.1692736	-4.7030416
374	4.570522	-1.171983
375	-2.5813205	-0.65868604
376	1.3959554	-4.322734
377	-0.35595635	-0.17643957
378	3.6548247	-4.212158
379	-1.4844625	-3.9456313
380	0.920825	-6.926955
381	3.9495504	-2.7494912
382	2.975264	-0.57234925
383	-4.537092	5.1432295
384	7.025743	-2.875013
385	2.4483502	-5.042574
386	2.5328648	-5.00432
387	-5.6946135	-5.0359592
388	-0.19597791	-2.664367
389	0.5938228	-7.1493745
390	8.186606	-3.4661624
391	2.8430393	-2.5536215
392	-2.205755	-0.026844725
393	8.285947	-3.4961758
394	3.6910775	-0.57212895
395	-0.45297766	-4.742253
396	0.9108243	-6.888124
397	1.6264513	-3.0910666
398	-1.638969	-3.757768
399	3.3851864	-4.5936112
400	-2.096086	0.02718103
401	-1.4877048	-1.6832606
402	-1.9584705	0.044806413
403	3.577235	-2.2603261
404	-6.75629	-4.120778
405	-1.720808	-1.7766135
406	8.173003	-3.305147
407	0.9344628	-6.85736
408	-7.5088987	-3.9550016
409	-3.8022609	-3.9477837
410	3.984143	-6.5443106
411	-0.32892764	-0.14970706
412	1.1907817	-4.27447
413	-1.8321264	-0.73828804
414	-3.2473493	-0.10393429
415	1.6527033	-3.4084587
416	-3.1730235	-1.9733151
417	0.9405054	-6.8296213
418	0.86387837	-6.844041
419	4.212924	-4.944009
420	1.5419226	-3.052067
421	-3.495268	-1.1971942
422	-2.449313	-1.3181767
423	5.2584114	-4.9296894
424	1.0791649	-6.4748635
425	-1.1735702	-0.67739266
426	-2.8586147	-0.10011642
427	2.8372025	-1.4562154
428	-2.0950625	0.067410216
429	-2.5159364	-0.105847016
430	-2.949443	-0.27852482
431	-3.0620215	-0.311931
432	0.87873375	-6.714407
433	7.815886	-4.610334
434	-3.1540143	-0.16788702
435	5.9801903	-1.9784597
436	0.93132484	-3.4581997
437	-2.8386943	-2.146415
438	-2.1239169	0.00096453726
439	3.0186589	-5.2372293
440	3.464977	-3.274668
441	1.5666153	-2.9266202
442	-2.3561337	-1.5076339
443	-2.8077028	-0.26320302
444	-2.9780934	-0.31926584
445	0.5608251	-6.3774395
446	0.50140285	-6.304616
447	-3.5807211	-0.46920276
448	0.9407904	-3.611482
449	-3.1419425	-1.3523461
450	-2.2516637	-2.5463474
451	-2.1825023	-1.710676
452	5.6588	-3.2666767
453	0.95394576	-6.860531
454	-2.7089918	-2.5149648
455	-0.58879995	-2.7754474
456	6.2837067	-4.2963324
457	-2.6693907	-2.44551
458	-3.9022222	-0.66903025
459	0.940678	-6.8225775
460	-2.585042	-1.1348537
461	-3.7889555	-0.6532816
462	0.90037465	-6.835513
463	-2.3888097	-1.9517814
464	-3.9062254	-0.6808157
465	-5.006789	-0.7200103
466	-4.359352	-0.63589764
467	-2.860213	-4.737092
468	-4.0880027	-0.64121425
469	0.8701432	-7.1056395
470	-3.8166404	-0.67903876
471	0.9200723	-6.878149
472	0.81744957	-6.6573234
473	3.7933261	3.7042055
474	-3.7971823	-0.65870076
475	-2.138549	-3.877866
476	0.72699827	-7.0051017
477	-1.2075036	-4.3993073
478	7.1539536	-4.1613884
479	-3.3536062	-1.4051006
480	6.9570456	-3.1100194
481	-2.044657	-3.1978838
482	0.93905985	-6.830434
483	-7.5817423	-3.9357345
484	-6.385805	-1.1873418
485	-3.907577	-0.7262417
486	0.0766675	-4.336963
487	0.43448734	-2.9082735
488	-6.0703726	-1.2575666
489	1.544883	-3.3514907
490	1.0555341	-6.719382
491	-3.828408	-0.8981904
492	-5.625985	-0.8812777
493	-3.8585904	-0.7517061
494	5.0389977	-4.057349
495	3.3277152	-3.4148626
496	-6.8597584	-1.1237375
497	-3.8282075	-0.69981825
498	-3.7466393	-0.8223069
499	2.961911	-4.296967
500	-3.5256798	-1.0726665
501	-6.623826	-1.4123429
502	1.0317662	-4.2991314
503	3.701496	-2.9061434
504	-4.2006426	-0.6477314
505	-3.8364198	-1.3314887
506	0.94210386	-6.8512697
507	0.85775685	-6.7396193
508	2.7014678	-3.5217183
509	0.85992575	-6.727429
510	-1.7098031	6.386944
511	-6.3594685	-1.4020398
512	-7.5639315	-3.921559
513	-3.7638972	-0.6297873
514	-4.074282	-1.0592293
515	-3.8269198	-0.7162301
516	3.5832481	-3.193606
517	-3.9294214	-0.78837335
518	-3.7432404	-0.81753707
519	4.691725	-4.583176
520	7.332079	-1.7384211
521	3.757872	-2.9614697
522	-3.634472	-0.9952886
523	3.5343792	-3.0301645
524	4.2659645	-1.7540158
525	3.788598	-2.733759
526	6.180458	-3.992964
527	-1.8166916	6.1990304
528	5.205334	-4.4068985
529	3.4560182	2.811639
530	-3.1743915	-0.1285999
531	2.8118184	-3.3792326
532	2.7657483	-1.6336443
533	8.177024	-3.8277423
534	-4.8833337	-0.27161002
535	-4.235049	-0.9445418
536	2.7821183	-1.0814388
537	6.7653766	-4.4452744
538	4.0983753	-4.484115
539	3.2214606	-4.181322
540	3.1520047	-3.2671783
541	-7.312686	-4.3654156
542	4.1675706	-3.9043777
543	3.4789803	-3.087769
544	-5.56796	-0.8388154
545	3.8714936	-3.6926801
546	-2.4735456	-3.1515543
547	-3.706785	-1.2907425
548	-4.203345	-3.4718187
549	4.0313625	-2.1720393
550	0.33873188	-2.9785073
551	3.4583032	-3.1900492
552	4.224647	0.17549503
553	-2.8469126	7.329544
554	1.4409069	3.4315755
555	-2.3591344	7.1106324
556	-0.084101185	5.3930235
557	4.736344	-0.22263224
558	4.3076706	-0.33883888
559	3.0499096	-3.9806764
560	-7.127261	4.4246454
561	-3.0643208	-0.3413511
562	-6.585944	-1.2779983
563	7.5350356	-2.5210497
564	-2.9747703	-1.9046055
565	-2.1753275	-7.5706673
566	-1.0652592	-2.1574283
567	-3.733576	4.835986
568	-2.4519367	5.433937
