	z_coordinate_0	z_coordinate_1
740	-2.73589	-5.0695043
741	-3.5835044	0.1752086
742	-1.9322633	2.8072135
743	2.873485	2.6483867
744	6.4164996	-6.511743
745	0.59684634	-7.038055
746	2.5257757	5.2811375
747	8.253665	1.4264542
748	2.2169123	6.103212
749	-1.5862592	-3.221784
750	-0.30718726	-7.784149
751	-5.265516	-3.6453528
752	-6.9688	0.8563632
753	-1.1235137	-3.0196164
754	-2.4319155	0.47412902
755	-3.4523773	-6.0473485
756	-2.5784693	-5.0506926
757	5.8988767	2.1947362
758	2.4465137	6.766372
759	-1.6030415	-4.273527
760	7.4204044	3.2154307
761	-4.5459695	7.9576764
762	-2.2233863	7.6033287
763	-2.6377535	4.1726995
764	6.109606	7.1138988
765	1.5253166	-4.309548
766	-0.3738671	0.4383262
767	7.5914693	4.217639
768	-1.8924178	-0.64015436
769	-6.2174067	-4.0824714
770	-0.99200606	0.3540752
771	5.6356125	-3.5616665
772	7.542354	2.5555625
773	-1.6303552	0.23173437
774	6.90439	2.872408
775	-4.304153	-7.2117434
776	1.5379981	1.9515471
777	-0.7706352	1.0120473
778	-3.7831602	6.2435827
779	4.813619	-3.3809588
780	0.19214618	-7.330492
781	2.3881137	6.909361
782	-4.413861	0.051583737
783	-4.847915	-4.8595076
784	1.3217788	2.020555
785	-8.863408	-1.9070187
786	0.881965	-3.367755
787	4.1359987	3.4446747
788	0.3666383	4.197
789	-6.883038	-0.6391405
790	-1.0124348	-1.6394477
791	6.1991944	2.882397
792	3.43601	3.42134
793	5.6290073	-4.927329
794	3.6006944	2.9377582
795	2.6227782	-5.100623
796	4.0593677	4.7686453
797	-5.9879074	-3.8199666
798	-4.125837	6.8687935
799	-2.1934614	8.410575
800	5.7500386	1.7858429
801	5.521172	-4.2547636
802	-1.2150236	-4.547476
803	1.3262813	-4.633706
804	-1.7269093	-3.2283804
805	-4.2956433	7.341552
806	7.4033103	-3.6820276
807	-3.8312612	7.197399
808	2.46893	4.630452
809	-0.683033	4.1905737
810	1.9166483	5.610132
811	-1.5478851	-1.2890599
812	5.608245	-6.349336
813	-6.9417586	-4.126393
814	-1.7382821	-0.7809541
815	-2.074084	0.23075698
816	5.210503	-3.7321434
817	5.2145176	-5.0908628
818	-3.4468102	-1.2576959
819	-7.4454417	-3.8128307
820	4.631117	3.1454241
821	4.690234	1.2561147
822	-5.974495	-3.0987484
823	1.0849775	-6.0259094
824	1.9661926	-4.1247826
825	-6.4722533	-4.8889
826	-2.582691	0.17943484
827	0.3599394	2.4006462
828	0.5071206	-0.15896735
829	2.2012568	-2.1583178
830	2.620977	7.072149
831	1.2326838	-1.8703916
832	4.925135	0.6883298
833	-1.8926295	0.089118674
834	3.6358232	2.8602264
835	2.0440385	-1.3820239
836	-4.635529	0.543991
837	-8.133071	0.73677623
838	-5.925017	-3.7293663
839	4.995975	-2.8183863
840	2.0522394	-8.236478
841	1.253132	-0.685289
842	4.0596857	-7.7163334
843	-3.2833629	0.7379416
844	4.5726447	-2.202646
845	4.942778	-7.218511
846	5.404184	-5.8716817
847	-4.037871	6.504774
848	-7.971848	1.1143383
849	3.9857821	-7.244969
850	-4.04046	-1.8053737
851	5.4090877	-5.9626436
852	-4.2459326	7.425777
853	-7.0174155	1.8295724
854	-3.7482667	6.840305
855	-2.906583	3.6044388
856	-6.033311	-4.5481105
857	-4.324448	7.226466
858	-6.96511	1.8244368
859	-2.477633	-2.8327258
860	-2.406647	-1.375591
861	4.1716275	-5.9760456
862	5.6543994	-2.7759793
863	-6.316247	-4.745787
864	-2.6045458	7.5594788
865	-6.710633	1.3847558
866	-2.8720932	3.4076443
867	-2.358202	4.659455
868	5.4864783	-6.353094
869	0.32564133	3.4313967
870	-2.6458766	-2.3505516
871	6.2606463	2.7722223
872	-1.9341534	-0.201597
873	-1.984667	-0.27802846
874	-4.238567	7.6263685
875	1.0310045	-5.984603
876	0.5370962	-5.1074142
877	-4.130667	-1.6520319
878	-4.305879	0.99366844
879	-1.8222095	0.09344947
880	6.8035054	3.6130154
881	-7.18897	2.2378237
882	-8.051711	-2.172382
883	-2.5357528	-0.19515595
884	-4.2162266	3.805836
