	z_coordinate_0	z_coordinate_1
172	-3.536668	-2.5786636
173	6.8278437	-0.071045786
174	-5.8204756	-3.2538955
175	8.710552	4.523724
176	-3.4579453	1.8875728
177	-5.50235	-3.1132734
178	-1.3041016	5.4466925
179	-0.38341284	5.904202
180	4.365651	6.3697286
181	-1.5631185	5.9540133
182	-1.3437592	1.0906183
183	4.7200236	5.900057
184	2.8257945	0.3760361
185	4.6864386	-6.505221
186	4.934512	-5.805555
187	-4.086907	-0.81345224
188	8.185714	3.3562472
189	0.58550936	-1.0064075
190	-1.4272839	5.1421804
191	-3.9575183	-2.6052887
192	-1.2507498	5.3222027
193	0.99017566	-5.6319833
194	4.5100317	-5.7618775
195	0.71557754	-6.311615
196	0.42696172	-5.155256
197	4.705498	-5.6510015
198	0.03849051	-1.1238047
199	-0.7133293	-5.755959
200	5.4657717	1.4548962
201	-3.3651764	-8.528243
202	-0.12508276	-6.69891
203	-1.0203841	-5.6586995
204	-1.5506756	-0.4631923
205	2.8084433	0.9282937
206	4.5724306	6.7540965
207	-2.7138088	-0.59001887
208	-0.9931596	-5.37839
209	5.1253057	-5.284879
210	0.59921134	-1.3631
211	0.15481156	-6.177095
212	-2.4500637	-5.1487765
213	-1.7981656	-5.808845
214	-0.1994268	0.33147126
215	5.326517	0.45649183
216	6.1283994	0.7864895
217	-3.235954	-0.2898663
218	-1.9535718	5.608106
219	-1.9389539	0.28975818
220	-2.4950387	-0.78957784
221	6.888303	1.0147051
222	-3.253616	0.17906395
223	-0.98042244	-1.234413
224	-5.7887373	1.471359
225	-0.38295048	-0.3159264
226	-3.1196654	-0.69341373
227	0.7420674	-6.051328
228	-2.5562518	-2.4924037
229	-1.4690223	-3.3949745
230	-4.777176	-1.2902741
231	-1.644455	5.5024095
232	5.06041	5.9127936
233	-2.537585	1.2145169
234	3.5007348	0.1300875
235	-7.31292	0.85329926
236	-2.087964	-3.7713468
237	-1.563682	-0.8458656
238	1.4773493	-5.47714
239	4.0719004	5.4745235
240	-5.227301	-2.7990913
241	-1.9937208	5.3904257
242	2.7336555	0.9700532
243	-0.10536482	0.20990491
244	2.3807008	-1.6437272
245	7.3430977	1.9142973
246	-4.16145	-1.5642338
247	8.481135	0.94209945
248	-1.7753308	-0.9674382
249	-1.0078154	4.9574175
250	-2.2057302	0.18425742
251	-4.1903234	6.300104
252	-0.5326894	-2.8681266
253	-0.25820068	3.5401914
254	6.073248	2.9915779
255	2.7884872	2.6899836
256	-0.8145393	-1.6858838
257	-1.3208656	6.1416388
258	0.46903506	3.4400785
259	4.476761	6.091468
260	-2.471687	-2.010458
261	-1.49693	-1.6211209
262	-1.1713463	-0.63452697
263	-0.4800772	-5.0531435
264	3.4134247	1.0327855
265	4.9341054	-5.8803964
266	6.9818144	1.8683789
267	7.722673	3.5754793
268	6.451644	4.669621
269	3.431753	-4.8041816
270	5.178963	7.704613
271	0.30459207	-0.07761717
272	-4.378188	9.568948
273	7.0702333	5.184921
274	-1.2825232	-3.6109684
275	-2.0523834	7.2399697
276	-4.334466	2.0307057
277	10.679366	6.5926347
278	-6.535685	1.833641
279	-7.0209475	-1.7879255
280	0.528204	4.367928
281	-2.7458088	6.020927
282	2.0621874	-3.9262445
283	7.1925964	0.43237588
284	-3.114063	-1.6880401
285	-5.4790354	-2.4621308
286	0.7180383	-4.0950303
287	4.172727	-4.5596952
288	-1.1158612	5.106253
289	2.4043949	0.7090986
290	5.968754	0.69925296
291	-1.9327723	-0.49735484
292	0.3026886	-1.2772028
293	3.9843347	5.408878
294	-3.1537688	-1.2065117
295	-1.0579354	6.368654
296	1.5011122	-5.9893737
297	-3.701678	1.9406203
298	-3.569674	-0.05652973
299	5.0775886	-5.246555
300	5.0224123	-5.4389787
301	3.4767015	3.744403
302	6.226823	0.9310354
303	-1.6317539	5.1482434
304	-7.159554	-0.9911066
305	-4.519093	-4.672503
306	-2.997791	0.8474008
307	-1.2822728	-4.6759324
308	0.573836	-6.0954757
309	0.71805364	-0.6147063
310	0.7181093	-2.8342197
311	4.28498	0.5586463
312	-2.5373704	7.0201173
313	-1.8747041	5.4277973
314	-1.9964559	-2.9163225
315	-3.789602	-1.8152711
316	-3.0564086	-1.2640581
317	-0.91537315	5.5710597
318	-2.507683	-2.4028752
319	4.8019314	1.9326444
320	-0.5116481	-1.6147459
321	5.939123	0.791744
322	6.954159	3.2376454
323	4.985429	-7.016222
324	2.9177153	1.6406231
325	-1.265441	4.708278
326	9.733456	4.779127
327	-4.969904	1.3394643
328	4.336748	4.7952557
329	4.7125883	-6.2272096
330	-3.6765444	-4.2860694
331	1.336802	-3.54076
332	-2.5118597	0.40137053
333	-2.1162064	1.6781869
334	0.051819928	-6.060724
335	3.142275	0.92180824
336	4.501792	-5.611018
337	0.25155717	3.4565766
338	6.190077	2.94118
339	-3.2515788	1.2656958
340	0.67026365	-2.8776042
341	6.0794573	-0.13810596
342	-3.3860874	-1.7777817
343	-2.5646808	0.08041601
344	-2.5254614	-1.4764764
345	-3.9796681	1.661568
346	-0.9812599	-5.1096797
347	-6.6050525	-1.3729234
348	0.5184154	-5.965297
349	-3.83405	1.2968636
350	-1.6332359	-0.312834
351	-0.28146645	5.6688643
352	2.6369941	0.33301604
353	-7.725603	-4.423158
354	4.551354	1.1238949
355	4.783334	1.7441925
356	-0.7872275	0.9644339
357	-5.658605	4.675941
358	-5.7277756	0.8442117
359	-0.5641987	-5.75769
360	4.5475264	5.629469
361	-4.148102	7.365021
362	-0.1252383	-6.1623864
363	4.464226	-5.427955
364	4.3672476	-5.822739
365	-0.4382136	-6.8302903
366	-4.44133	7.440136
367	3.1082358	0.6672689
368	-1.2127216	0.8313558
369	-4.730318	1.3829503
370	6.403948	3.577031
371	4.213313	5.4555855
372	-2.461385	-2.5228179
373	-1.1594146	-10.176375
374	4.312212	-4.3576055
375	-3.5445497	1.1991332
376	-1.1521512	4.5940185
377	-1.1589347	6.424149
378	7.748305	2.1863267
379	-0.28440586	-2.7043989
380	2.2006853	-0.40888402
381	7.111143	2.4126232
382	-0.2988013	0.5354147
383	-3.136737	0.878474
384	6.4473324	2.2258828
385	-1.0311874	4.2678413
386	-6.554676	-0.03177935
387	4.6974554	0.5565418
388	4.604854	-5.34742
389	0.41612414	2.8351996
390	-7.4548855	-3.09884
391	-1.6160357	1.8542932
392	-5.3662605	-3.8514764
393	0.3406278	-6.287618
394	-5.185995	-1.7586851
395	-1.0294499	1.6750882
396	-2.448084	-0.11981502
397	5.1277494	-0.5647887
398	6.0377607	1.2511998
399	-7.3750505	-1.7148559
400	-3.030001	-7.350945
401	-3.397804	-1.5339788
402	-1.3203958	4.5731397
403	7.079689	2.355368
404	3.6732438	4.3628507
405	0.14087099	-5.862597
406	-6.050536	0.7271451
407	-0.3386679	3.991879
408	-0.4032209	4.1812787
409	-3.4130962	1.32362
410	5.2104063	1.4574592
411	-3.283166	7.1705794
412	-3.2336211	0.5568584
413	8.678101	4.372454
414	4.9536176	6.5668135
415	-0.2561902	-2.1834018
416	-5.3167877	0.95174754
417	-8.61537	-3.0500257
418	-0.46452564	-5.2935834
419	-0.70159906	4.917893
420	4.1101594	-6.403
421	-1.8572146	-0.17084193
422	-0.802727	6.5239472
423	-0.37994602	-5.6199203
424	8.080691	3.1054347
425	6.9298563	3.3365195
426	0.044966616	5.388968
427	-0.9633387	4.0719686
428	4.482194	5.6841426
429	-2.6232798	-1.0085349
430	5.9338255	0.96570206
431	6.3957825	1.4125226
432	5.4922056	-5.875387
433	-3.302699	1.4754391
434	-0.2985295	-1.4923782
435	-3.2814937	-0.23643044
436	-2.504672	-3.007347
437	8.749038	5.5786095
438	-3.2669017	0.9556197
439	-1.0604854	-2.2274144
440	-1.9224608	5.5291796
441	5.840131	-0.014409512
442	-7.205231	-3.4187427
443	6.5570602	0.894068
444	0.58433783	-5.5352464
445	3.3171332	3.699605
446	-5.26785	1.0511918
447	0.13448793	-6.297233
448	-6.8951664	-4.123572
449	-1.8690325	-0.66286016
450	-6.4279294	1.2689431
451	-7.6254015	-1.2031393
452	-3.8237276	1.7367256
453	7.062161	5.7858367
454	-0.70447797	3.9874644
455	4.345299	-4.6520534
456	-6.8229613	2.273791
457	-2.863429	-1.1612403
458	-0.76822907	0.18998095
459	5.128649	-5.629789
460	-0.469472	-1.1877265
461	-6.2761917	-2.361557
462	-0.94468325	-0.29732773
463	-2.100351	0.8203136
464	-4.2608876	-0.15216076
465	-3.718054	-1.2399089
466	-2.9541793	-3.1520457
467	7.04318	3.4620392
468	-4.462182	1.5284469
469	-2.9813054	-0.48312566
470	4.2629495	5.5715547
471	-3.374121	0.18830271
472	2.94433	1.0687656
473	-6.874808	-4.654895
474	-3.8958004	-2.4985597
475	-0.46106204	-2.507192
476	-2.4958606	-0.10761145
477	-0.9702046	-6.1613564
478	-2.1178493	6.720055
479	-1.3876969	-2.2589388
480	4.817554	5.744601
481	-0.47397473	-6.695292
482	-0.39840418	-3.3959515
483	-2.323794	-2.4780324
484	-4.9866514	1.2448306
485	-1.5677317	0.30842578
486	-7.9970055	-3.6504366
487	2.2870665	-5.6974864
488	-1.138259	6.509509
489	4.2436466	-4.9275947
490	-6.897445	-0.97523904
491	-1.1807325	-5.6946964
492	-2.2458766	-0.83839536
493	-1.9502368	-0.31981847
494	-0.18385583	-0.27905902
495	-2.632046	1.4995503
496	5.147852	-5.3241944
497	-4.776963	2.0450568
498	-0.5719779	-4.726951
499	0.7678787	-5.820623
500	0.47806305	-1.5384052
501	-1.8908478	1.0311835
502	6.0754824	0.78602195
503	0.24442053	-2.7775137
504	-1.6000006	6.1515293
505	4.981718	2.4413483
506	0.26205546	-6.3175173
507	4.225334	2.56619
508	0.04537303	3.2352211
509	0.2101095	-4.831383
510	4.8563156	4.088677
511	-1.7913697	-2.153496
512	-3.572491	0.11628918
513	-0.8849367	5.9063478
514	3.392166	0.3483141
515	3.555575	0.779572
516	-0.35423568	0.20470302
517	-1.230159	-2.6575296
518	-4.116519	-3.6121113
519	3.7550225	-3.953778
520	-0.6083428	4.099795
521	-1.4671619	-2.0664585
522	-4.8661766	1.3804022
523	-7.1751966	-0.78840125
524	-5.936596	-3.2832592
525	-0.9078231	4.7657976
526	1.0926166	-5.57457
527	-1.46925	-5.1499677
528	4.9210105	5.3995957
529	4.9207473	6.4053893
530	-0.69496113	-0.09313896
531	4.5960846	-7.260658
532	-5.8469467	-3.7063777
533	0.7754162	-1.8386016
534	-0.9883397	-5.805219
535	-3.5502024	-2.6757443
536	-2.427586	1.4967601
537	-2.6100261	-1.0541484
538	-1.4675326	1.4200304
539	-1.4359747	-1.1360877
540	2.780526	1.2576646
541	6.166247	6.9333334
542	-2.8081942	1.3111675
543	-0.74691147	-6.40352
544	2.458164	-1.6607316
545	5.073226	6.5735035
546	-7.058823	-2.1315973
547	0.5233513	-1.1797035
548	6.720628	0.7862408
549	-6.905988	-2.0576851
550	7.657797	0.11969635
551	-2.3728454	-4.0752115
552	-6.426952	-0.8812015
553	4.1482477	0.28836775
554	1.0485457	-3.6448967
555	-4.4310417	1.6600587
556	0.2357493	-1.450165
557	0.87445116	-6.926165
558	-1.4940655	0.045197636
559	2.8674495	-4.648748
560	-2.2574375	-0.23478547
561	-1.678338	6.355315
562	-6.1824374	0.07860762
563	5.0334682	0.31002298
564	-0.8758505	-1.0462023
565	-6.129532	1.3020854
566	-5.5056553	-3.3841891
567	-0.002843313	-2.001691
568	-6.281602	-1.6865429
569	-0.08488261	4.623821
570	2.7916234	2.343251
571	-4.348377	-3.1692648
572	-0.29751915	4.7008586
573	-3.0136783	0.9741272
574	-2.6803854	-0.5791104
575	4.5311213	1.7417426
576	-4.086869	-0.4659768
577	6.8318424	0.75975287
578	8.264214	5.624748
579	2.7248583	-3.7553113
580	10.275728	5.6728854
581	5.6200104	2.559262
582	-6.4814157	-2.137252
583	5.3238473	0.3642747
584	-2.0656157	-1.7853322
585	-6.198859	-1.8317859
586	-4.666284	-0.9261296
587	2.7328353	0.48449484
588	3.1376257	0.327218
589	-0.29949796	4.27541
590	-1.0513066	4.6409492
591	3.907172	0.54736763
592	5.2180023	0.08328545
593	7.741362	4.387894
594	4.723971	-5.1513557
595	-4.8684406	-1.9621334
596	-4.674615	1.6711308
597	-2.5880322	6.239494
598	-3.739484	2.2546654
599	-3.6074038	-2.1385367
600	7.2461624	1.7507334
601	2.728277	0.19078682
602	-2.425761	-1.4040173
603	-1.1874932	0.35364676
604	-2.4994104	1.6139772
605	7.0839567	3.9102802
606	-2.8829076	-0.14702821
607	5.2162213	0.60942936
608	0.040906854	-3.7177808
609	-5.545376	0.76876414
610	-3.767971	0.71198845
611	4.7466946	5.991285
612	-1.850743	-1.1456499
613	-1.0857527	0.38045967
614	-1.675634	-0.0961974
615	-7.161523	-3.8018386
616	3.1295965	0.19499774
617	4.5836334	0.7350942
618	-7.9557133	0.12260546
619	0.25873286	-1.2724569
620	-2.0007207	1.054531
621	6.560899	2.095976
622	4.7344437	6.5241923
623	-5.347271	-2.392564
624	-3.9621816	1.9751222
625	-2.1681373	-7.501074
626	-1.0995395	-5.810794
627	-4.9830885	0.05482687
628	-1.3921006	5.639157
629	2.5601027	-1.725899
630	1.3578691	-2.8949254
631	-3.1260881	7.3266964
632	4.310252	5.6816087
633	-1.2771116	-2.9394238
634	3.9440281	0.98911905
635	4.4524827	6.5414624
636	4.7095613	-5.3544526
637	0.3165487	2.8899615
638	-2.2843955	6.1654406
639	-1.9984474	5.907167
640	-1.9323117	5.4911046
641	-0.7603911	-5.8839192
642	7.19827	2.8092163
643	-3.570325	0.053365916
644	0.90150195	-5.8029075
645	4.758526	6.733232
646	-1.2738608	6.3643374
647	1.020152	-4.280355
648	-6.5065174	-0.8618667
649	0.4869318	2.0675163
650	4.4448805	0.43170738
651	-4.941638	-2.5064251
652	-1.2527053	5.4177656
653	0.46610156	-1.3384955
654	-1.2652769	0.15475203
655	-6.266358	-1.0676371
656	7.6557474	2.9071643
657	4.792842	0.46900332
658	2.3533204	0.23405561
659	2.4295895	0.28807282
660	-3.5272267	-2.413573
661	-1.5209966	5.9709663
662	0.5497915	-0.3780025
663	5.286499	-0.3369268
664	5.8617287	1.963795
665	7.227749	4.24891
666	-1.1244636	-6.375261
667	-3.1109655	-1.9008019
668	-5.4502993	-1.1651053
669	6.8486958	6.0763054
670	-4.844159	-4.004413
671	-5.951907	-1.2764384
672	3.1909428	1.7676722
673	0.86629695	-2.617923
674	-1.8957915	-5.5305657
675	5.3342876	-5.2039466
676	-4.9449673	-5.3113284
677	-3.734202	1.6132063
678	0.7657032	-4.401233
679	-2.1045222	5.7777705
680	0.5881632	2.9538193
681	0.50406975	2.6063488
682	4.9298406	-5.3235993
683	-1.1861193	5.516209
684	5.7535887	5.5519032
685	-4.472142	-3.5019386
686	-2.867053	-0.8367659
687	-1.2547605	5.037532
688	-7.145498	0.36840683
689	-3.4432387	0.37191123
690	4.2394047	-4.8880596
691	-7.2715807	-4.28468
692	-4.1280775	1.8907956
693	-2.5525484	0.07642554
694	-1.1027808	0.028658316
695	4.512225	-5.930719
696	6.4816914	3.5597858
697	-0.76013356	4.129663
698	-0.5193822	-1.1406109
699	-2.3066037	5.7565403
700	-3.6393318	1.2188716
701	7.429887	4.944652
702	-0.3675298	4.4415307
703	-3.6920912	0.06490296
704	-4.3140526	-0.94667244
705	3.5388784	0.7417034
706	5.9931526	2.2938044
707	6.99901	3.4992824
708	-3.414699	-1.5494287
709	-0.7594241	6.012876
710	-5.551381	2.4454737
711	-4.7029505	-0.51178384
712	0.998856	-2.92715
713	-1.2579238	5.7079163
714	-7.8473983	-3.2064602
715	3.886044	-3.7025206
716	0.15484333	4.3031096
717	4.7986727	-5.3545136
718	-2.4177334	-2.3950984
719	-2.432751	-2.8167026
720	-2.4700124	-0.047691435
721	-4.766514	-1.4674771
722	8.538984	4.3501954
723	-8.352326	-6.505286
724	6.6944075	2.4169328
725	-2.080204	-0.20505232
726	-2.9416559	-2.2762783
727	4.0031967	0.50964594
728	1.9258897	-6.965229
729	7.7517223	1.0766512
730	0.25790814	-0.78119755
731	-2.9742362	-2.528503
732	4.9467034	1.5861063
733	-3.816493	-3.7585733
734	-1.1006107	-2.9289567
735	3.5411985	-4.383924
736	1.9152321	-6.372302
737	-6.586989	-3.7387106
738	7.433565	0.32236803
739	4.834529	5.398954
740	-1.8278378	0.024051309
741	-3.7706087	-2.293617
742	-4.6096454	-0.02768147
743	-2.433828	-2.3417795
744	2.673248	-1.82761
745	7.1466885	1.0640868
746	4.287406	-5.5623407
747	-0.94846725	-3.6391191
748	5.52829	0.54171956
749	3.885177	5.0655665
750	6.518841	-0.26789722
751	-5.0901413	-2.5089588
752	-0.3934024	-3.0755546
753	-1.4181063	-1.3839885
754	-4.538617	2.1133952
755	-5.984598	-0.578051
756	-3.5285144	-2.3207223
757	-2.5803525	-0.64038
758	-5.554205	0.8776649
759	4.577618	4.664023
760	4.371861	0.7493665
761	-2.3668878	-2.2237833
762	4.632978	6.6706443
763	-1.7198526	6.4673285
764	0.0053443685	6.9277472
765	0.42549738	2.7167833
766	9.998448	5.358331
767	-5.3508406	-3.0809722
768	-5.3949804	-1.0585296
769	5.7286024	7.166964
770	-3.1755893	-2.4737458
771	-4.5584445	0.3956136
772	-3.2023423	-2.7657406
773	2.00875	-6.2089796
774	4.723713	6.313649
775	-3.5391827	-3.6098306
776	5.971443	4.213026
777	-0.8788907	-0.11675078
778	3.4405384	0.23233119
779	-3.8504417	-0.46098235
780	-1.9366026	6.33171
781	2.6234176	-5.8983293
782	0.548105	-2.098355
783	5.672431	1.2211131
784	-3.1591246	1.8895464
785	-3.257757	-2.4502585
786	2.5916445	0.30233103
787	-2.8530247	0.79800904
788	-8.36905	-3.9716017
789	7.8806133	2.9995868
790	2.3855894	0.5339254
791	-2.876862	1.6930108
792	-2.8337147	-2.2449024
793	6.578521	5.807733
794	6.9136095	3.2020535
795	1.8851347	-5.400148
796	4.6597643	2.370689
797	-1.115543	-5.6010423
798	7.685526	3.7979763
799	-5.068285	1.1371279
800	-0.7887011	4.912805
801	-1.6143576	7.2839894
802	4.3336353	6.2264967
803	2.371832	-5.65553
804	-5.9308777	-0.075428724
805	-0.53750426	-4.803691
806	-1.7157867	-2.7452714
807	-0.9691869	5.168313
808	5.2810025	-5.3828006
809	-2.0242	6.35183
810	4.391352	0.68397063
811	2.6063597	0.75076437
812	6.231079	0.48133016
813	-6.0528345	-0.11721817
814	2.4160545	-6.544797
815	-1.8510814	0.93193364
816	-4.775284	-2.4945438
817	-3.9685385	-2.7404964
818	4.596777	-6.7879467
819	1.578321	-5.6848664
820	-3.8606384	-2.0092974
821	0.000111706555	0.3850077
822	7.4275017	3.206622
823	3.6604016	3.0031178
824	-4.9359474	1.3774908
825	-0.9779001	-3.6699147
826	-3.1336524	-6.87894
827	-1.5861446	0.5133915
828	-2.2870696	1.028335
829	-0.7292948	-2.8995957
830	-6.625988	-3.2253997
831	-6.4963436	-3.995021
832	5.2144375	0.9026432
833	-6.026221	-5.482967
834	3.4753933	3.4359176
835	-5.069747	-1.0245401
836	6.915356	0.6096407
837	0.9667511	-5.4931016
838	-6.4118	0.9699187
839	-3.7494986	2.3014982
840	-2.936553	1.0745454
841	2.4575813	-3.1745632
842	1.4640197	-1.6364994
843	-5.048163	-3.8749454
844	1.4004593	-6.354305
845	-6.114831	0.3885972
846	-2.5997913	-8.910822
847	1.1157703	-5.834416
848	1.6343625	-6.455715
849	-1.2015127	5.086219
850	-5.706334	1.7024374
851	0.41148368	-6.8832564
852	-1.9848623	-1.6593078
853	0.98641163	-6.565516
854	-1.09539	4.8341947
855	-4.1974483	1.4709864
856	-1.6748213	6.269539
857	-1.195791	4.831084
858	1.386219	-1.1141813
859	-0.599502	5.0351
860	-5.7508054	1.4435886
861	-3.7683966	0.34758943
862	-3.2505038	-2.5241504
863	1.2800243	-5.069425
864	3.7748709	-4.6536403
865	0.3464087	-0.3995864
866	-0.33272573	4.3478975
867	-1.9350941	-0.09294441
868	-0.18340701	3.742747
869	-0.94831127	6.1549916
870	0.9991245	-6.404734
871	2.5069625	0.3604511
872	-1.728062	-1.8084686
873	4.3460145	5.549518
874	-7.6162934	-0.98056436
875	-3.1361425	-3.4496958
876	-0.8615039	4.5791297
877	1.2222385	-3.822243
878	0.83901924	-2.0842369
879	-3.877309	2.1462626
880	-2.935005	0.7989067
881	-4.986151	-1.8091226
882	5.1069713	5.840445
883	-5.2001486	-1.6896853
884	-4.074624	1.0844167
885	-6.193528	0.80515146
886	-1.0756311	6.508187
887	0.73581725	-2.3814063
888	-3.4612586	0.25186405
889	4.1829233	-6.165549
890	-5.3104277	0.8120569
891	4.261283	-5.33675
892	-3.3769767	-0.7547753
893	6.2232914	0.8096827
894	-1.7826965	-0.58957946
895	2.8708658	0.5869074
896	-1.6254678	0.5109854
897	-0.7582713	-0.24254563
898	8.004832	2.3372467
899	7.8656974	1.8805724
900	-2.93269	-5.4238954
901	-3.2877119	-3.8270242
902	4.7344513	0.48511505
903	-3.5550158	-2.3196406
904	-2.863756	0.784727
905	4.8432384	-6.301894
906	-5.9789615	-1.1472558
907	-6.6479044	-1.6408504
908	3.0540836	0.83562684
909	-2.154826	-2.823194
910	1.0625589	-4.6035404
911	7.658372	2.8985362
912	5.4924583	-5.505861
913	-0.69028234	-4.712084
914	4.122396	0.5167635
915	-4.946239	1.3190928
916	-6.407261	-3.6325552
917	0.09460548	-1.4290276
918	4.0597057	4.2901897
919	-2.1293561	7.102849
920	-0.61394525	4.3754115
921	-3.7668543	0.826601
922	-3.1138518	-2.9635718
923	5.3191895	2.8075264
924	-2.203676	-1.2954748
925	-3.7141497	-3.9786193
926	-3.9175088	9.692586
927	0.40223184	4.776735
928	2.1554086	-5.8297157
929	-6.9822583	-0.39977798
930	-1.158221	7.009297
931	0.22404492	1.662544
932	-2.2077303	2.273258
933	-2.9275558	7.2543316
934	-3.1897924	0.53171027
935	6.982706	4.1306744
936	-4.524533	1.0443456
937	1.0792286	-9.586707
938	-1.661935	0.8738215
939	5.915872	0.027523696
940	-3.9690678	2.1333416
941	-6.274973	-2.2516387
942	-0.8855088	0.28643465
943	-2.4824347	-0.5436157
944	3.9109318	1.3037128
945	4.941522	7.5113516
946	-6.336522	-0.047733694
947	-5.5649204	-0.7184584
948	6.408106	4.090537
949	-1.8865556	6.1711698
950	-6.8868685	-1.3201339
951	-7.20053	-0.7126689
952	4.8211937	-4.9485726
953	4.244951	-4.7385154
954	4.873033	6.9687815
955	5.621736	4.002987
956	3.7922935	0.22542077
957	6.9182816	3.499015
958	-0.80598307	4.2180066
959	-3.0751824	0.05726242
960	-6.009	-2.7787616
961	-0.16640055	5.451881
962	-5.6614623	-0.26097307
